id,conversation_id,created_at,date,time,timezone,user_id,username,place,tweet,replies_count,retweets_count,likes_count,hashtags,near,geo,retweet_date
1113081324493955073,1113081324493955073,1554214242000,2019-04-02,10:10:42,EST,220980009,perpetuals3lf,,I made one fairly benign tweet wrt my concern for the libs losing favour bc of carbon tax and Scheer coming in... and I have been inundated with middle aged conservatives and NDPs ridiculing me. The boomers have ruined the planet and now are going to continue to ruin this country,1,0,2,[],British Columbia,,
1112927476102049792,1112829346409037826,1554177562000,2019-04-01,23:59:22,EST,220980009,perpetuals3lf,,"Dr Benzene, You are a scientist and “concerned citizen”. Surely you are being sarcastic. Look at the destruction Ford is doing in Ontario. Scheer will be just as destructive to the environment as Harper was. Seeing as you’re a scientist, I’m disappointed you can’t see thru the bs",1,0,0,[],British Columbia,,
1112903866784219136,1112829346409037826,1554171933000,2019-04-01,22:25:33,EST,220980009,perpetuals3lf,,Sigggggh. NDP idealism looks fabulous on paper but try getting alberta and Quebec on board. It’s a great dream but it will never work. Scheer will appeal to the masses more than Jagmeet and that is why we have to stick it out with Libs.,3,0,0,[],British Columbia,,
1112895274551111682,1112829346409037826,1554169884000,2019-04-01,21:51:24,EST,220980009,perpetuals3lf,,Jagmeet will not get in. Have you looked at Quebec? We need to be smart this November. The liberals are our best shot against Scheer,2,0,0,[],British Columbia,,
1112839162917343232,1112829346409037826,1554156506000,2019-04-01,18:08:26,EST,220980009,perpetuals3lf,,This thread is concerning. I swear if liberals turn on Trudeau we are gonna get Scheer in and I can’t fathom the consequences of that.,10,0,5,[],British Columbia,,
1112418719567740929,1111773315817975811,1554056265000,2019-03-31,14:17:45,EST,846078295,ga_richardson,,"Back in 2016, polls predicted a decisive #Remain victory as well. Time to implement #EUref result. The duplicity of many in the political class is infecting the nation at large, time for renewal #GloriousRevolution2 https://twitter.com/lucyallan/status/1112344100177657856?s=21 …",2,2,0,"['#remain', '#euref', '#gloriousrevolution2']",British Columbia,,
1112417613760483328,1111773315817975811,1554056001000,2019-03-31,14:13:21,EST,846078295,ga_richardson,,No do-overs https://twitter.com/lucyallan/status/1112344100177657856?s=21 …,1,3,4,[],British Columbia,,
1112119327363194880,1111773315817975811,1553984884000,2019-03-30,18:28:04,EST,846078295,ga_richardson,,The wait for #Brexit is getting excruciating. #RespectTheResult pic.twitter.com/lvBWYlz2cJ,1,1,1,"['#brexit', '#respecttheresult']",British Columbia,,
1112064611887386624,1111773315817975811,1553971839000,2019-03-30,14:50:39,EST,846078295,ga_richardson,,"This could go on forever with neither side being satisfied with each successive outcome; no, all agreed it was a once in a lifetime #EUref so now it’s time to #RespectTheResult (as well as the election manifestos of over 80% of MPs) #ukpoli pic.twitter.com/nKfnBCEFbT",1,1,2,"['#euref', '#respecttheresult', '#ukpoli']",British Columbia,,
1112043143447212032,1111773315817975811,1553966720000,2019-03-30,13:25:20,EST,846078295,ga_richardson,,"Honouring their party manifesto is a big part of holding them accountable, if a candidate doesn’t like a party manifesto then they should run as an independent. #ukpoli",1,1,9,['#ukpoli'],British Columbia,,
1111899210280919040,1111773315817975811,1553932404000,2019-03-30,03:53:24,EST,846078295,ga_richardson,,"There was a once in a lifetime vote to leave, it was clear, it has yet to be implemented; try to have a do-over in 40 years if you’d like but for now respect democracy & #RespectTheResult pic.twitter.com/pV9DbTq7FR",2,1,8,['#respecttheresult'],British Columbia,,
1111831475157000192,1111773315817975811,1553916255000,2019-03-29,23:24:15,EST,846078295,ga_richardson,,Interesting perspectives pic.twitter.com/MRJ4XWfUfU,1,0,0,[],British Columbia,,
1111831143144288256,1111773315817975811,1553916176000,2019-03-29,23:22:56,EST,846078295,ga_richardson,,"First, the decision from 2016 has yet to be honoured, second, if anything even more people have now become aware of  the undemocratic nature of the #EU. pic.twitter.com/WCAqyjtvZk",4,3,24,['#eu'],British Columbia,,
1110632380467822592,1110305853016428544,1553630368000,2019-03-26,15:59:28,EST,23070045,ngdale,,There is nothing too low for Trudeau obviously. He is paving the way for that equally mediocre dough-head Scheer to become PM. That disaster is on Trudeau!,0,0,1,[],British Columbia,,
1106957052994191360,1106730375466942464,1552754102000,2019-03-16,12:35:02,EST,23070045,ngdale,,One of the good reasons for having him as speaker was that that position requires knowing the rules and staying inside the lines. Scheer is painfully unimaginative.,0,0,0,[],British Columbia,,
1105906376268701696,1105905186797547522,1552503601000,2019-03-13,15:00:01,EST,2818287020,jj_fedigan,,"Hey. You gonna denounce Jacob Wohl like all you conservatives did with Jussie Smollett?
 https://twitter.com/charlesmblow/status/1105865942658174983?s=21 …",0,0,7,[],British Columbia,,
1105487388992626688,1105260863328526338,1552403707000,2019-03-12,11:15:07,EST,846078295,ga_richardson,, pic.twitter.com/rv1qayKN69,0,0,5,[],British Columbia,,
1104557579559006208,1104233701754335232,1552182023000,2019-03-09,20:40:23,EST,23070045,ngdale,,"Lots of folks have been all sweetness and light before gaining power. After Scheer’s dim-witted reaction to the reference to pizzagate, it’s clear he’s no brighter or fit to lead than dumbkoff",1,0,3,[],British Columbia,,
961653543852679169,961653543852679169,1518111046000,2018-02-08,12:30:46,EST,2660714671,cannalifenet,,BC Conservatives fight for Craft Cannabis but not everything is what it seems…  https://www.instagram.com/p/Be8bQH9FI_2/ ,0,1,3,[],British Columbia,,
